+----------------------+------+--------+-------+-----------+
|      series id       | year | period | value | footnotes |
+----------------------+------+--------+-------+-----------+
| LASST400000000000003 | 2008 |  M12   |  4.7  |           |
| LASST400000000000003 | 2008 |  M11   |  4.4  |           |
| LASST400000000000003 | 2008 |  M10   |  4.1  |           |
| LASST400000000000003 | 2008 |  M09   |  3.9  |           |
| LASST400000000000003 | 2008 |  M08   |  3.8  |           |
| LASST400000000000003 | 2008 |  M07   |  3.7  |           |
| LASST400000000000003 | 2008 |  M06   |  3.6  |           |
| LASST400000000000003 | 2008 |  M05   |  3.4  |           |
| LASST400000000000003 | 2008 |  M04   |  3.4  |           |
| LASST400000000000003 | 2008 |  M03   |  3.3  |           |
| LASST400000000000003 | 2008 |  M02   |  3.4  |           |
| LASST400000000000003 | 2008 |  M01   |  3.5  |           |
| LASST400000000000003 | 2007 |  M12   |  3.6  |           |
| LASST400000000000003 | 2007 |  M11   |  3.8  |           |
| LASST400000000000003 | 2007 |  M10   |  3.9  |           |
| LASST400000000000003 | 2007 |  M09   |  4.0  |           |
| LASST400000000000003 | 2007 |  M08   |  4.1  |           |
| LASST400000000000003 | 2007 |  M07   |  4.1  |           |
| LASST400000000000003 | 2007 |  M06   |  4.2  |           |
| LASST400000000000003 | 2007 |  M05   |  4.2  |           |
| LASST400000000000003 | 2007 |  M04   |  4.3  |           |
| LASST400000000000003 | 2007 |  M03   |  4.3  |           |
| LASST400000000000003 | 2007 |  M02   |  4.2  |           |
| LASST400000000000003 | 2007 |  M01   |  4.2  |           |
| LASST400000000000003 | 2006 |  M12   |  4.2  |           |
| LASST400000000000003 | 2006 |  M11   |  4.1  |           |
| LASST400000000000003 | 2006 |  M10   |  4.1  |           |
| LASST400000000000003 | 2006 |  M09   |  4.0  |           |
| LASST400000000000003 | 2006 |  M08   |  4.0  |           |
| LASST400000000000003 | 2006 |  M07   |  4.0  |           |
| LASST400000000000003 | 2006 |  M06   |  4.0  |           |
| LASST400000000000003 | 2006 |  M05   |  3.9  |           |
| LASST400000000000003 | 2006 |  M04   |  4.0  |           |
| LASST400000000000003 | 2006 |  M03   |  4.0  |           |
| LASST400000000000003 | 2006 |  M02   |  4.0  |           |
| LASST400000000000003 | 2006 |  M01   |  4.0  |           |
| LASST400000000000003 | 2005 |  M12   |  4.1  |           |
| LASST400000000000003 | 2005 |  M11   |  4.2  |           |
| LASST400000000000003 | 2005 |  M10   |  4.3  |           |
| LASST400000000000003 | 2005 |  M09   |  4.3  |           |
| LASST400000000000003 | 2005 |  M08   |  4.4  |           |
| LASST400000000000003 | 2005 |  M07   |  4.5  |           |
| LASST400000000000003 | 2005 |  M06   |  4.5  |           |
| LASST400000000000003 | 2005 |  M05   |  4.6  |           |
| LASST400000000000003 | 2005 |  M04   |  4.6  |           |
| LASST400000000000003 | 2005 |  M03   |  4.6  |           |
| LASST400000000000003 | 2005 |  M02   |  4.7  |           |
| LASST400000000000003 | 2005 |  M01   |  4.7  |           |
| LASST400000000000003 | 2004 |  M12   |  4.7  |           |
| LASST400000000000003 | 2004 |  M11   |  4.7  |           |
| LASST400000000000003 | 2004 |  M10   |  4.7  |           |
| LASST400000000000003 | 2004 |  M09   |  4.7  |           |
| LASST400000000000003 | 2004 |  M08   |  4.7  |           |
| LASST400000000000003 | 2004 |  M07   |  4.8  |           |
| LASST400000000000003 | 2004 |  M06   |  4.8  |           |
| LASST400000000000003 | 2004 |  M05   |  4.9  |           |
| LASST400000000000003 | 2004 |  M04   |  5.0  |           |
| LASST400000000000003 | 2004 |  M03   |  5.0  |           |
| LASST400000000000003 | 2004 |  M02   |  5.1  |           |
| LASST400000000000003 | 2004 |  M01   |  5.2  |           |
| LASST400000000000003 | 2003 |  M12   |  5.3  |           |
| LASST400000000000003 | 2003 |  M11   |  5.3  |           |
| LASST400000000000003 | 2003 |  M10   |  5.4  |           |
| LASST400000000000003 | 2003 |  M09   |  5.5  |           |
| LASST400000000000003 | 2003 |  M08   |  5.6  |           |
| LASST400000000000003 | 2003 |  M07   |  5.6  |           |
| LASST400000000000003 | 2003 |  M06   |  5.6  |           |
| LASST400000000000003 | 2003 |  M05   |  5.6  |           |
| LASST400000000000003 | 2003 |  M04   |  5.5  |           |
| LASST400000000000003 | 2003 |  M03   |  5.4  |           |
| LASST400000000000003 | 2003 |  M02   |  5.3  |           |
| LASST400000000000003 | 2003 |  M01   |  5.2  |           |
| LASST400000000000003 | 2002 |  M12   |  5.1  |           |
| LASST400000000000003 | 2002 |  M11   |  4.9  |           |
| LASST400000000000003 | 2002 |  M10   |  4.8  |           |
| LASST400000000000003 | 2002 |  M09   |  4.7  |           |
| LASST400000000000003 | 2002 |  M08   |  4.6  |           |
| LASST400000000000003 | 2002 |  M07   |  4.5  |           |
| LASST400000000000003 | 2002 |  M06   |  4.5  |           |
| LASST400000000000003 | 2002 |  M05   |  4.5  |           |
| LASST400000000000003 | 2002 |  M04   |  4.6  |           |
| LASST400000000000003 | 2002 |  M03   |  4.6  |           |
| LASST400000000000003 | 2002 |  M02   |  4.6  |           |
| LASST400000000000003 | 2002 |  M01   |  4.6  |           |
| LASST400000000000003 | 2001 |  M12   |  4.5  |           |
| LASST400000000000003 | 2001 |  M11   |  4.4  |           |
| LASST400000000000003 | 2001 |  M10   |  4.2  |           |
| LASST400000000000003 | 2001 |  M09   |  4.1  |           |
| LASST400000000000003 | 2001 |  M08   |  3.8  |           |
| LASST400000000000003 | 2001 |  M07   |  3.6  |           |
| LASST400000000000003 | 2001 |  M06   |  3.5  |           |
| LASST400000000000003 | 2001 |  M05   |  3.4  |           |
| LASST400000000000003 | 2001 |  M04   |  3.2  |           |
| LASST400000000000003 | 2001 |  M03   |  3.1  |           |
| LASST400000000000003 | 2001 |  M02   |  3.0  |           |
| LASST400000000000003 | 2001 |  M01   |  3.0  |           |
| LASST400000000000003 | 2000 |  M12   |  2.9  |           |
