+----------------------+------+--------+-------+-----------+
|      series id       | year | period | value | footnotes |
+----------------------+------+--------+-------+-----------+
| LASST230000000000003 | 2008 |  M12   |  7.0  |           |
| LASST230000000000003 | 2008 |  M11   |  6.6  |           |
| LASST230000000000003 | 2008 |  M10   |  6.2  |           |
| LASST230000000000003 | 2008 |  M09   |  5.8  |           |
| LASST230000000000003 | 2008 |  M08   |  5.6  |           |
| LASST230000000000003 | 2008 |  M07   |  5.4  |           |
| LASST230000000000003 | 2008 |  M06   |  5.2  |           |
| LASST230000000000003 | 2008 |  M05   |  5.0  |           |
| LASST230000000000003 | 2008 |  M04   |  4.9  |           |
| LASST230000000000003 | 2008 |  M03   |  4.9  |           |
| LASST230000000000003 | 2008 |  M02   |  4.8  |           |
| LASST230000000000003 | 2008 |  M01   |  4.8  |           |
| LASST230000000000003 | 2007 |  M12   |  4.8  |           |
| LASST230000000000003 | 2007 |  M11   |  4.9  |           |
| LASST230000000000003 | 2007 |  M10   |  4.9  |           |
| LASST230000000000003 | 2007 |  M09   |  4.8  |           |
| LASST230000000000003 | 2007 |  M08   |  4.8  |           |
| LASST230000000000003 | 2007 |  M07   |  4.7  |           |
| LASST230000000000003 | 2007 |  M06   |  4.7  |           |
| LASST230000000000003 | 2007 |  M05   |  4.6  |           |
| LASST230000000000003 | 2007 |  M04   |  4.5  |           |
| LASST230000000000003 | 2007 |  M03   |  4.5  |           |
| LASST230000000000003 | 2007 |  M02   |  4.5  |           |
| LASST230000000000003 | 2007 |  M01   |  4.5  |           |
| LASST230000000000003 | 2006 |  M12   |  4.5  |           |
| LASST230000000000003 | 2006 |  M11   |  4.6  |           |
| LASST230000000000003 | 2006 |  M10   |  4.7  |           |
| LASST230000000000003 | 2006 |  M09   |  4.7  |           |
| LASST230000000000003 | 2006 |  M08   |  4.7  |           |
| LASST230000000000003 | 2006 |  M07   |  4.6  |           |
| LASST230000000000003 | 2006 |  M06   |  4.6  |           |
| LASST230000000000003 | 2006 |  M05   |  4.5  |           |
| LASST230000000000003 | 2006 |  M04   |  4.5  |           |
| LASST230000000000003 | 2006 |  M03   |  4.4  |           |
| LASST230000000000003 | 2006 |  M02   |  4.5  |           |
| LASST230000000000003 | 2006 |  M01   |  4.5  |           |
| LASST230000000000003 | 2005 |  M12   |  4.6  |           |
| LASST230000000000003 | 2005 |  M11   |  4.7  |           |
| LASST230000000000003 | 2005 |  M10   |  4.8  |           |
| LASST230000000000003 | 2005 |  M09   |  4.9  |           |
| LASST230000000000003 | 2005 |  M08   |  4.9  |           |
| LASST230000000000003 | 2005 |  M07   |  4.9  |           |
| LASST230000000000003 | 2005 |  M06   |  5.0  |           |
| LASST230000000000003 | 2005 |  M05   |  5.0  |           |
| LASST230000000000003 | 2005 |  M04   |  5.0  |           |
| LASST230000000000003 | 2005 |  M03   |  4.9  |           |
| LASST230000000000003 | 2005 |  M02   |  4.9  |           |
| LASST230000000000003 | 2005 |  M01   |  4.9  |           |
| LASST230000000000003 | 2004 |  M12   |  4.8  |           |
| LASST230000000000003 | 2004 |  M11   |  4.8  |           |
| LASST230000000000003 | 2004 |  M10   |  4.7  |           |
| LASST230000000000003 | 2004 |  M09   |  4.6  |           |
| LASST230000000000003 | 2004 |  M08   |  4.6  |           |
| LASST230000000000003 | 2004 |  M07   |  4.5  |           |
| LASST230000000000003 | 2004 |  M06   |  4.5  |           |
| LASST230000000000003 | 2004 |  M05   |  4.5  |           |
| LASST230000000000003 | 2004 |  M04   |  4.6  |           |
| LASST230000000000003 | 2004 |  M03   |  4.6  |           |
| LASST230000000000003 | 2004 |  M02   |  4.7  |           |
| LASST230000000000003 | 2004 |  M01   |  4.8  |           |
| LASST230000000000003 | 2003 |  M12   |  4.9  |           |
| LASST230000000000003 | 2003 |  M11   |  4.9  |           |
| LASST230000000000003 | 2003 |  M10   |  5.0  |           |
| LASST230000000000003 | 2003 |  M09   |  5.0  |           |
| LASST230000000000003 | 2003 |  M08   |  5.0  |           |
| LASST230000000000003 | 2003 |  M07   |  5.0  |           |
| LASST230000000000003 | 2003 |  M06   |  5.0  |           |
| LASST230000000000003 | 2003 |  M05   |  5.0  |           |
| LASST230000000000003 | 2003 |  M04   |  5.0  |           |
| LASST230000000000003 | 2003 |  M03   |  5.0  |           |
| LASST230000000000003 | 2003 |  M02   |  4.9  |           |
| LASST230000000000003 | 2003 |  M01   |  4.8  |           |
| LASST230000000000003 | 2002 |  M12   |  4.7  |           |
| LASST230000000000003 | 2002 |  M11   |  4.6  |           |
| LASST230000000000003 | 2002 |  M10   |  4.5  |           |
| LASST230000000000003 | 2002 |  M09   |  4.4  |           |
| LASST230000000000003 | 2002 |  M08   |  4.4  |           |
| LASST230000000000003 | 2002 |  M07   |  4.3  |           |
| LASST230000000000003 | 2002 |  M06   |  4.3  |           |
| LASST230000000000003 | 2002 |  M05   |  4.3  |           |
| LASST230000000000003 | 2002 |  M04   |  4.2  |           |
| LASST230000000000003 | 2002 |  M03   |  4.2  |           |
| LASST230000000000003 | 2002 |  M02   |  4.2  |           |
| LASST230000000000003 | 2002 |  M01   |  4.1  |           |
| LASST230000000000003 | 2001 |  M12   |  4.1  |           |
| LASST230000000000003 | 2001 |  M11   |  4.1  |           |
| LASST230000000000003 | 2001 |  M10   |  4.1  |           |
| LASST230000000000003 | 2001 |  M09   |  4.0  |           |
| LASST230000000000003 | 2001 |  M08   |  4.0  |           |
| LASST230000000000003 | 2001 |  M07   |  4.0  |           |
| LASST230000000000003 | 2001 |  M06   |  3.9  |           |
| LASST230000000000003 | 2001 |  M05   |  3.8  |           |
| LASST230000000000003 | 2001 |  M04   |  3.7  |           |
| LASST230000000000003 | 2001 |  M03   |  3.5  |           |
| LASST230000000000003 | 2001 |  M02   |  3.4  |           |
| LASST230000000000003 | 2001 |  M01   |  3.3  |           |
| LASST230000000000003 | 2000 |  M12   |  3.3  |           |
| LASST230000000000003 | 2000 |  M11   |  3.2  |           |
| LASST230000000000003 | 2000 |  M10   |  3.3  |           |
| LASST230000000000003 | 2000 |  M09   |  3.3  |           |
| LASST230000000000003 | 2000 |  M08   |  3.3  |           |
| LASST230000000000003 | 2000 |  M07   |  3.3  |           |
| LASST230000000000003 | 2000 |  M06   |  3.3  |           |
| LASST230000000000003 | 2000 |  M05   |  3.3  |           |
| LASST230000000000003 | 2000 |  M04   |  3.4  |           |
| LASST230000000000003 | 2000 |  M03   |  3.5  |           |
| LASST230000000000003 | 2000 |  M02   |  3.5  |           |
| LASST230000000000003 | 2000 |  M01   |  3.6  |           |
| LASST230000000000003 | 1999 |  M12   |  3.7  |           |
| LASST230000000000003 | 1999 |  M11   |  3.8  |           |
| LASST230000000000003 | 1999 |  M10   |  3.8  |           |
| LASST230000000000003 | 1999 |  M09   |  3.9  |           |
| LASST230000000000003 | 1999 |  M08   |  4.0  |           |
| LASST230000000000003 | 1999 |  M07   |  4.0  |           |
| LASST230000000000003 | 1999 |  M06   |  4.0  |           |
| LASST230000000000003 | 1999 |  M05   |  4.0  |           |
| LASST230000000000003 | 1999 |  M04   |  4.0  |           |
| LASST230000000000003 | 1999 |  M03   |  4.0  |           |
| LASST230000000000003 | 1999 |  M02   |  4.0  |           |
| LASST230000000000003 | 1999 |  M01   |  4.1  |           |
+----------------------+------+--------+-------+-----------+
